Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity,ageAv,age,gender,ethnicity,solved,Month,Year
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Jul-03,Murder,Solved,Newham,White,5,5,2,0,1,Jul,2003
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Jul-03,Murder,Solved,Newham,Asian,3,3,2,2,1,Jul,2003
1,45 to 54,Male,Shooting,Not Domestic Abuse,Aug-03,Murder,Solved,Newham,Asian,5,5,1,2,1,Aug,2003
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Aug-03,Murder,Solved,Newham,Asian,4,4,1,2,1,Aug,2003
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-03,Murder,Solved,Newham,Asian,3,3,1,2,1,Sep,2003
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-03,Murder,Solved,Newham,White,2,2,1,0,1,Oct,2003
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-03,Murder,Solved,Ealing,Black,1,1,1,1,1,Jul,2003
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,May-03,Murder,Solved,Ealing,White,3,3,1,0,1,May,2003
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-03,Murder,Solved,Havering,White,3,3,1,0,1,Aug,2003
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-03,Murder,Solved,Havering,White,2,2,1,0,1,Nov,2003
1,20 to 24,Male,"Physical Assault, no weapon",Not Domestic Abuse,Nov-03,Murder,Solved,Havering,White,2,2,1,0,1,Nov,2003
1,65 and over,Female,Blunt Implement,Not Domestic Abuse,Jan-03,Murder,Solved,Westminster,White,7,7,2,0,1,Jan,2003
1,20 to 24,Female,"Physical Assault, no weapon",Not Domestic Abuse,Mar-03,Murder,Solved,Westminster,White,2,2,2,0,1,Mar,2003
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,Apr-03,Murder,Solved,Westminster,White,4,4,1,0,1,Apr,2003
1,25 to 34,Female,Other Methods Of Killing,Not Domestic Abuse,Jan-03,Murder,Solved,Ealing,Asian,3,3,2,2,1,Jan,2003
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-03,Murder,Unsolved,Hammersmith & Fulham,Black,1,1,1,1,0,Feb,2003
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-03,Murder,Solved,Hammersmith & Fulham,Black,2,2,1,1,1,Aug,2003
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Nov-03,Murder,Unsolved,Hammersmith & Fulham,Other,4,4,1,3,0,Nov,2003
1,20 to 24,Female,"Physical Assault, no weapon",Not Domestic Abuse,Jan-03,Murder,Solved,Westminster,White,2,2,2,0,1,Jan,2003
1,45 to 54,Female,Not known/Not Recorded ,Domestic Abuse,Oct-03,Murder,Solved,Ealing,White,5,5,2,0,1,Oct,2003
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Jun-03,Murder,Unsolved,Westminster,Asian,4,4,1,2,0,Jun,2003
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-03,Manslaughter,Solved,Westminster,White,3,3,1,0,1,Jul,2003
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,Feb-03,Manslaughter,Solved,Westminster,White,6,6,1,0,1,Feb,2003
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-03,Murder,Solved,Westminster,White,3,3,1,0,1,Jan,2003
1,55 to 64,Male,Blunt Implement,Not Domestic Abuse,May-03,Murder,Unsolved,Kensington & Chelsea,White,6,6,1,0,0,May,2003
1,45 to 54,Male,Not known/Not Recorded ,Not Domestic Abuse,Apr-04,Murder,Solved,Wandsworth,White,5,5,1,0,1,Apr,2004
1,13 to 19,Male,Blunt Implement,Not Domestic Abuse,Apr-04,Murder,Solved,Wandsworth,Black,1,1,1,1,1,Apr,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,Nov-04,Murder,Solved,Wandsworth,Black,2,2,1,1,1,Nov,2004
1,35 to 44 ,Female,Not known/Not Recorded ,Domestic Abuse,Jun-04,Murder,Solved,Kingston Upon Thames,Asian,4,4,2,2,1,Jun,2004
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-04,Murder,Unsolved,Kingston Upon Thames,Other,0,0,1,3,0,Jun,2004
1,35 to 44 ,Female,Other Methods Of Killing,Domestic Abuse,Apr-04,Murder,Solved,Hounslow,Asian,4,4,2,2,1,Apr,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-04,Murder,Solved,Hounslow,Asian,1,1,1,2,1,Aug,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-04,Murder,Solved,Hounslow,White,5,5,1,0,1,Oct,2004
1,25 to 34,Female,"Physical Assault, no weapon",Domestic Abuse,Jan-04,Murder,Solved,Richmond Upon Thames,White,3,3,2,0,1,Jan,2004
1,25 to 34,Female,"Physical Assault, no weapon",Domestic Abuse,Feb-04,Murder,Solved,Richmond Upon Thames,Asian,3,3,2,2,1,Feb,2004
1,20 to 24,Female,Blunt Implement,Not Domestic Abuse,Aug-04,Murder,Solved,Richmond Upon Thames,White,2,2,2,0,1,Aug,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Richmond Upon Thames,White,5,5,1,0,1,Sep,2004
1,55 to 64,Female,Other Methods Of Killing,Not Domestic Abuse,Mar-04,Murder,Solved,Hillingdon,Asian,6,6,2,2,1,Mar,2004
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Mar-04,Murder,Solved,Hillingdon,White,5,5,2,0,1,Mar,2004
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-04,Manslaughter,Unsolved,Hillingdon,Asian,0,0,1,2,0,Apr,2004
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-04,Murder,Solved,Hillingdon,White,2,2,1,0,1,Aug,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Lambeth,Black,5,5,1,1,1,Jan,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jan-04,Murder,Solved,Lambeth,Black,2,2,1,1,1,Jan,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-04,Murder,Solved,Lambeth,Black,4,4,1,1,1,Apr,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,May-04,Murder,Solved,Lambeth,Black,3,3,1,1,1,May,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jun-04,Murder,Solved,Lambeth,Black,2,2,1,1,1,Jun,2004
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jun-04,Murder,Solved,Lambeth,Black,3,3,1,1,1,Jun,2004
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Oct-04,Murder,Solved,Lambeth,White,4,4,1,0,1,Oct,2004
1,45 to 54,Male,Shooting,Not Domestic Abuse,Nov-04,Murder,Solved,Ealing,Black,5,5,1,1,1,Nov,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-04,Murder,Solved,Lambeth,Black,4,4,1,1,1,Dec,2004
1,25 to 34,Female,Other Methods Of Killing,Domestic Abuse,Jan-04,Murder,Solved,Merton,White,3,3,2,0,1,Jan,2004
1,35 to 44 ,Male,Not known/Not Recorded ,Not Domestic Abuse,Mar-04,Murder,Solved,Brent,White,4,4,1,0,1,Mar,2004
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,May-04,Murder,Solved,Brent,Asian,4,4,1,2,1,May,2004
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,May-04,Murder,Solved,Brent,Asian,3,3,1,2,1,May,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,May-04,Murder,Solved,Brent,Black,2,2,1,1,1,May,2004
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-04,Murder,Solved,Brent,Black,0,0,1,1,1,Jun,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-04,Murder,Solved,Ealing,Black,2,2,1,1,1,Jul,2004
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-04,Manslaughter,Unsolved,Brent,White,3,3,1,0,0,Aug,2004
1,25 to 34,Male,Shooting,Not Domestic Abuse,Aug-04,Murder,Unsolved,Brent,Asian,3,3,1,2,0,Aug,2004
1,25 to 34,Male,Shooting,Not Domestic Abuse,Aug-04,Murder,Solved,Brent,Black,3,3,1,1,1,Aug,2004
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Nov-04,Murder,Solved,Brent,Black,4,4,2,1,1,Nov,2004
1,13 to 19,Female,Knife or Sharp Implement,Domestic Abuse,Nov-04,Murder,Solved,Ealing,Black,1,1,2,1,1,Nov,2004
1,0 to 12,Male,Knife or Sharp Implement,Domestic Abuse,Nov-04,Murder,Solved,Brent,Black,0,0,1,1,1,Nov,2004
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Nov-04,Murder,Unsolved,Ealing,Black,4,4,1,1,0,Nov,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-04,Murder,Solved,Brent,White,4,4,1,0,1,Nov,2004
1,45 to 54,Male,Not known/Not Recorded ,Not Domestic Abuse,Dec-04,Murder,Solved,Brent,White,5,5,1,0,1,Dec,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,May-04,Murder,Solved,Camden,White,4,4,1,0,1,May,2004
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Camden,White,7,7,1,0,1,Sep,2004
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Camden,White,7,7,2,0,1,Sep,2004
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-04,Murder,Solved,Camden,White,7,7,1,0,1,Dec,2004
1,35 to 44 ,Female,Not known/Not Recorded ,Domestic Abuse,Apr-04,Murder,Solved,Ealing,White,4,4,2,0,1,Apr,2004
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-04,Murder,Solved,Barnet,White,7,7,1,0,1,Nov,2004
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Mar-04,Murder,Solved,Ealing,White,3,3,1,0,1,Mar,2004
1,13 to 19,Male,Shooting,Not Domestic Abuse,Mar-04,Murder,Unsolved,Ealing,Black,1,1,1,1,0,Mar,2004
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-04,Murder,Solved,Ealing,Asian,7,7,1,2,1,Apr,2004
1,35 to 44 ,Female,Not known/Not Recorded ,Domestic Abuse,Apr-04,Murder,Solved,Haringey,Black,4,4,2,1,1,Apr,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-04,Murder,Solved,Ealing,Black,1,1,1,1,1,May,2004
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-04,Murder,Solved,Ealing,White,5,5,1,0,1,Jun,2004
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Oct-04,Murder,Solved,Ealing,Asian,5,5,2,2,1,Oct,2004
1,45 to 54,Female,Other Methods Of Killing,Not Domestic Abuse,Nov-04,Murder,Solved,Ealing,White,5,5,2,0,1,Nov,2004
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Nov-04,Murder,Solved,Ealing,White,5,5,2,0,1,Nov,2004
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Apr-04,Murder,Solved,Islington,Black,3,3,2,1,1,Apr,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-04,Murder,Solved,Islington,White,2,2,1,0,1,May,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Islington,Other,3,3,1,3,1,Sep,2004
1,20 to 24,Male,Blunt Implement,Not Domestic Abuse,Oct-04,Murder,Solved,Islington,Black,2,2,1,1,1,Oct,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Haringey,White,5,5,1,0,1,Jan,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Haringey,Black,4,4,1,1,1,Jan,2004
1,55 to 64,Female,"Physical Assault, no weapon",Domestic Abuse,Jan-04,Murder,Solved,Haringey,White,6,6,2,0,1,Jan,2004
1,25 to 34,Male,Shooting,Not Domestic Abuse,Mar-04,Murder,Solved,Haringey,Black,3,3,1,1,1,Mar,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-04,Murder,Solved,Haringey,White,5,5,1,0,1,Apr,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-04,Murder,Solved,Ealing,Black,1,1,1,1,1,Aug,2004
1,25 to 34,Female,Blunt Implement,Domestic Abuse,Aug-04,Murder,Solved,Haringey,White,3,3,2,0,1,Aug,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Haringey,White,5,5,1,0,1,Sep,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-04,Murder,Solved,Haringey,White,4,4,1,0,1,Dec,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-04,Murder,Solved,Haringey,White,3,3,1,0,1,Dec,2004
1,13 to 19,Female,Knife or Sharp Implement,Domestic Abuse,Mar-04,Murder,Solved,Southwark,White,1,1,2,0,1,Mar,2004
1,65 and over,Female,"Physical Assault, no weapon",Domestic Abuse,Mar-04,Murder,Solved,Southwark,Asian,7,7,2,2,1,Mar,2004
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-04,Murder,Solved,Southwark,White,6,6,1,0,1,Mar,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,Apr-04,Murder,Solved,Ealing,Black,2,2,1,1,1,Apr,2004
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-04,Murder,Solved,Southwark,Black,0,0,1,1,1,Apr,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-04,Murder,Solved,Southwark,White,5,5,1,0,1,Jun,2004
1,25 to 34,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-04,Murder,Solved,Southwark,Black,3,3,2,1,1,Jun,2004
1,25 to 34,Male,Shooting,Not Domestic Abuse,Jul-04,Murder,Solved,Southwark,Black,3,3,1,1,1,Jul,2004
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-04,Murder,Solved,Southwark,White,0,0,1,0,1,Aug,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-04,Murder,Solved,Southwark,White,4,4,1,0,1,Oct,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Lewisham,Asian,2,2,1,2,1,Jan,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-04,Murder,Solved,Lewisham,Black,2,2,1,1,1,Mar,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-04,Murder,Solved,Lewisham,Black,4,4,1,1,1,Mar,2004
1,0 to 12,Female,Other Methods Of Killing,Not Domestic Abuse,Apr-04,Murder,Solved,Lewisham,White,0,0,2,0,1,Apr,2004
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-04,Murder,Unsolved,Lewisham,Black,0,0,1,1,0,Jun,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-04,Murder,Solved,Lewisham,White,1,1,1,0,1,Jul,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Lewisham,Black,2,2,1,1,1,Sep,2004
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Jan-04,Murder,Solved,Bromley,Black,1,1,1,1,1,Jan,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,May-04,Murder,Solved,Bromley,White,4,4,1,0,1,May,2004
1,35 to 44 ,Female,"Physical Assault, no weapon",Domestic Abuse,Aug-04,Murder,Solved,Bromley,White,4,4,2,0,1,Aug,2004
1,0 to 12,Female,"Physical Assault, no weapon",Not Domestic Abuse,Dec-04,Murder,Solved,Bromley,White,0,0,2,0,1,Dec,2004
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-04,Murder,Solved,Greenwich,White,7,7,1,0,1,Mar,2004
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Jul-04,Murder,Solved,Greenwich,White,5,5,2,0,1,Jul,2004
1,20 to 24,Male,Knife or Sharp Implement,Domestic Abuse,Jul-04,Murder,Solved,Greenwich,White,2,2,1,0,1,Jul,2004
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-04,Murder,Solved,Greenwich,White,6,6,1,0,1,Jul,2004
1,20 to 24,Female,Knife or Sharp Implement,Not Domestic Abuse,Aug-04,Murder,Solved,Greenwich,White,2,2,2,0,1,Aug,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-04,Murder,Solved,Greenwich,Asian,3,3,1,2,1,Oct,2004
1,65 and over,Female,"Physical Assault, no weapon",Domestic Abuse,Jan-04,Murder,Solved,Croydon,White,7,7,2,0,1,Jan,2004
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Jan-04,Manslaughter,Solved,Croydon,White,4,4,1,0,1,Jan,2004
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Jan-04,Manslaughter,Solved,Croydon,White,5,5,1,0,1,Jan,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-04,Murder,Solved,Croydon,Black,4,4,1,1,1,Feb,2004
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,Aug-04,Murder,Solved,Croydon,Asian,7,7,1,2,1,Aug,2004
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Sep-04,Murder,Solved,Croydon,Black,3,3,1,1,1,Sep,2004
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-04,Murder,Solved,Croydon,Asian,7,7,1,2,1,Sep,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Croydon,White,2,2,1,0,1,Sep,2004
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-04,Murder,Solved,Croydon,White,2,2,1,0,1,Sep,2004
1,25 to 34,Male,Blunt Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Croydon,White,3,3,1,0,1,Sep,2004
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Oct-04,Murder,Solved,Croydon,Black,4,4,1,1,1,Oct,2004
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-04,Murder,Solved,Croydon,Black,3,3,1,1,1,Oct,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,Dec-04,Murder,Unsolved,Croydon,Black,2,2,1,1,0,Dec,2004
1,35 to 44 ,Male,Not known/Not Recorded ,Not Domestic Abuse,Apr-04,Murder,Solved,Bexley,White,4,4,1,0,1,Apr,2004
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Jul-04,Murder,Solved,Bexley,White,3,3,1,0,1,Jul,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-04,Murder,Solved,Sutton,White,1,1,1,0,1,May,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Tower Hamlets,Black,1,1,1,1,1,Jan,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-04,Murder,Solved,Tower Hamlets,White,3,3,1,0,1,Feb,2004
1,25 to 34,Female,Blunt Implement,Domestic Abuse,May-04,Murder,Solved,Ealing,Asian,3,3,2,2,1,May,2004
1,65 and over,Male,Blunt Implement,Domestic Abuse,Jun-04,Murder,Solved,Tower Hamlets,White,7,7,1,0,1,Jun,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-04,Murder,Solved,Tower Hamlets,White,3,3,1,0,1,Aug,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,Sep-04,Murder,Solved,Ealing,Black,2,2,1,1,1,Sep,2004
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Dec-04,Murder,Solved,Tower Hamlets,White,5,5,1,0,1,Dec,2004
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Redbridge,Black,4,4,1,1,1,Jan,2004
1,45 to 54,Male,Not known/Not Recorded ,Domestic Abuse,Mar-04,Murder,Solved,Redbridge,Asian,5,5,1,2,1,Mar,2004
1,65 and over,Female,Other Methods Of Killing,Not Domestic Abuse,Apr-04,Murder,Unsolved,Redbridge,White,7,7,2,0,0,Apr,2004
1,35 to 44 ,Male,Not known/Not Recorded ,Not Domestic Abuse,May-04,Murder,Solved,Newham,White,4,4,1,0,1,May,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-04,Murder,Solved,Redbridge,White,2,2,1,0,1,May,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Hackney,Black,2,2,1,1,1,Jan,2004
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-04,Murder,Solved,Hackney,White,0,0,1,0,1,Mar,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-04,Murder,Solved,Hackney,White,4,4,1,0,1,Apr,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-04,Murder,Solved,Hackney,White,5,5,1,0,1,Jun,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-04,Murder,Solved,Hackney,White,4,4,1,0,1,Jul,2004
1,35 to 44 ,Male,Blunt Implement,Domestic Abuse,Sep-04,Murder,Solved,Hackney,White,4,4,1,0,1,Sep,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Hackney,Black,1,1,1,1,1,Sep,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Solved,Hackney,White,2,2,1,0,1,Sep,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-04,Murder,Solved,Hackney,Black,1,1,1,1,1,Oct,2004
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Oct-04,Murder,Solved,Hackney,White,7,7,2,0,1,Oct,2004
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-04,Murder,Solved,Hackney,White,2,2,1,0,1,Nov,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Waltham Forest,Black,2,2,1,1,1,Jan,2004
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-04,Murder,Solved,Waltham Forest,White,5,5,1,0,1,Feb,2004
1,65 and over,Female,"Physical Assault, no weapon",Domestic Abuse,Apr-04,Murder,Solved,Waltham Forest,White,7,7,2,0,1,Apr,2004
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,May-04,Manslaughter,Solved,Waltham Forest,Asian,5,5,1,2,1,May,2004
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,May-04,Murder,Solved,Waltham Forest,Black,4,4,2,1,1,May,2004
1,25 to 34,Male,Other Methods Of Killing,Domestic Abuse,Aug-04,Manslaughter,Solved,Waltham Forest,White,3,3,1,0,1,Aug,2004
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-04,Murder,Unsolved,Waltham Forest,White,6,6,1,0,0,Sep,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-04,Murder,Solved,Barking & Dagenham,White,3,3,1,0,1,Apr,2004
1,20 to 24,Female,Other Methods Of Killing,Not Domestic Abuse,Jun-04,Murder,Solved,Barking & Dagenham,White,2,2,2,0,1,Jun,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jul-04,Murder,Solved,Barking & Dagenham,Black,2,2,1,1,1,Jul,2004
1,25 to 34,Male,Other Methods Of Killing,Domestic Abuse,Jul-04,Murder,Solved,Barking & Dagenham,White,3,3,1,0,1,Jul,2004
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-04,Murder,Solved,Barking & Dagenham,Black,4,4,2,1,1,Oct,2004
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-04,Murder,Solved,Barking & Dagenham,White,3,3,1,0,1,Nov,2004
1,35 to 44 ,Female,"Physical Assault, no weapon",Not Domestic Abuse,Mar-04,Murder,Solved,Enfield,White,4,4,2,0,1,Mar,2004
1,25 to 34,Male,Shooting,Not Domestic Abuse,Apr-04,Murder,Unsolved,Enfield,Black,3,3,1,1,0,Apr,2004
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-04,Manslaughter,Solved,Enfield,Black,7,7,1,1,1,Jul,2004
1,35 to 44 ,Female,Other Methods Of Killing,Domestic Abuse,Aug-04,Murder,Solved,Enfield,White,4,4,2,0,1,Aug,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-04,Murder,Unsolved,Enfield,White,3,3,1,0,0,Aug,2004
1,20 to 24,Female,"Physical Assault, no weapon",Domestic Abuse,Oct-04,Murder,Solved,Enfield,White,2,2,2,0,1,Oct,2004
1,25 to 34,Male,Not known/Not Recorded ,Not Domestic Abuse,Dec-04,Murder,Unsolved,Enfield,Black,3,3,1,1,0,Dec,2004
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-04,Murder,Solved,Enfield,White,6,6,1,0,1,Dec,2004
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-04,Murder,Solved,Enfield,White,6,6,1,0,1,Dec,2004
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Newham,Black,4,4,1,1,1,Jan,2004
1,25 to 34,Male,Blunt Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Newham,Asian,3,3,1,2,1,Jan,2004
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-04,Murder,Solved,Newham,White,1,1,1,0,1,Jan,2004
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-04,Murder,Solved,Newham,Asian,2,2,1,2,1,Apr,2004
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-04,Murder,Solved,Newham,Black,3,3,1,1,1,Jun,2004
1,20 to 24,Male,Blunt Implement,Not Domestic Abuse,Jun-04,Murder,Solved,Newham,Asian,2,2,1,2,1,Jun,2004
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jul-04,Murder,Solved,Newham,Black,2,2,1,1,1,Jul,2004
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-04,Manslaughter,Solved,Ealing,Asian,3,3,1,2,1,Aug,2004
1,20 to 24,Male,Blunt Implement,Not Domestic Abuse,Oct-04,Murder,Solved,Newham,White,2,2,1,0,1,Oct,2004
1,25 to 34,Male,Other Methods Of Killing,Domestic Abuse,Dec-04,Murder,Solved,Newham,White,3,3,1,0,1,Dec,2004
